x	y	z
0.210017932799568	-1.01946468252019	-0.475479971838549
0.64733591527632	1.96602721585867	0.578503007163469
-0.559300695134227	0.655847458036335	-0.817185746206726
-0.501861240296105	0.0533304335965574	2.82502795821541
-0.180491396340956	0.0557309549589538	0.848662830114827
0.322108459938243	-0.331134662436873	-0.2636953625332
0.630119700345724	0.571538101709452	-0.355552454406644
0.431522265740386	-0.300870923756198	-0.51512864191693
-0.796662296112401	0.117848536155465	0.0175759933053336
0.434496082408069	0.0130739176063608	-1.8462163336371
0.722536594598836	0.206733983631056	-2.49756284645275
-1.59592873557201	-0.705846124573422	-0.0586279744609709
-2.03334379867448	1.01432738979117	1.02628077597822
0.869889523775087	-1.82878907959357	0.569706825876318
-0.25439811117719	-0.921960124461054	-0.712459371404751
0.37612606008601	0.323502158577501	-0.0647956233205625
1.07685815574063	-0.221469015796758	-0.351135881126582
1.00591395869	-0.836359749784966	0.221547645632165
-0.691294940517621	-0.401153822474055	0.198529946765974
0.461741226660259	-0.738318267252765	0.0283245519952788
0.0584355923881123	-0.410109195767626	-1.3412309371406
-1.23894641062463	-1.04138855136188	0.465691526093638
-0.590599936841244	-0.719918983648487	0.787411701609048
1.08027189190858	-1.6563100247068	-0.29972000166269
1.04673144507854	1.17693387175091	0.111324783144291
-1.44086724242966	-1.51735299592506	0.896259040188607
0.887823124683141	-2.1561301271147	1.00486912459197
1.91922327973564	1.43655500092243	0.268114635499724
0.111366921546888	0.41976539499069	-0.174239743374433
0.065507401692527	-0.838896385481337	-0.699324248475797
-0.830897610911149	0.212436734011348	-1.04847205641429
1.33614459383866	0.264782705467817	-0.206139903017673
2.91310744793454	1.02966067778736	0.0987818674771154
1.66899966206114	0.731653707093431	-0.517767431078688
-0.869063821106908	0.689874866098389	-1.97087683165924
0.458739424938965	0.452645624335744	0.488785858699713
0.0629086222356475	0.471459331716187	0.523865202613796
1.18029800254416	-0.132040405116652	-1.09552178610076
-1.30037212961389	-0.818076571608108	-0.310571629605042
2.29822467167236	1.50507795929985	-1.37688678954266
-0.438578008496909	0.133243878254206	-1.08299472723749
0.490382225642535	-0.0856534107157478	-0.248856969612892
-0.263624406044846	2.024435523657	-0.938565627644392
-0.652597134812387	0.0673296664907577	-0.841947197767726
0.802422395726508	-3.32861099650107	-0.164556798573662
-1.39450621731211	-0.330889809826726	-0.1414071839535
1.49399778817373	1.42054553399284	-1.27635578382614
-1.90262561585948	-1.02335740660872	0.536255020792267
-1.49506207061014	-0.74102791221897	-1.95752106626501
0.149895026982774	0.198676846347733	-1.03137676296802
-1.50374281326803	-0.136516484688096	-1.75411438425664
1.06326075319915	-1.12293424278952	-1.93982667507605
1.58154965220703	-0.198548915440982	0.171964211529342
-1.08008822739115	-0.447784331855053	0.765771184592973
0.90048141020966	-1.07885516384127	-0.182648901516507
2.22026862337471	-0.0114534084151235	0.43959593286632
-0.345876700195531	1.0024723274476	-1.23407521511204
-1.37313711164121	1.13763626531436	2.11400622112458
0.828204459956226	-0.869149655101468	0.303069129559374
0.895011316896075	-1.03737496621659	0.830122868411409
-0.830792580835612	1.23045449915773	-0.27573091211085
-0.813830267959746	-1.26913599057386	-0.435088381523747
-0.720942824920537	-0.0314441757363104	0.639094220156625
1.51140887185548	1.25755207533566	-1.63622199038841
-1.58991849395272	-1.28159407605657	-1.47615862184772
-1.05477925845809	1.78703390828067	0.190577205847528
-0.613192305696039	0.121795267974461	0.244471853552074
-1.3817846450086	1.0021096110881	-0.716366040802349
-2.29539150064975	-0.611646226725554	0.818699176060485
-0.941589524410112	-0.802833047195459	0.246910158597733
1.04602498684916	0.0467869083459549	-1.46821623795744
-1.08706971371138	0.602314670105043	0.13393052027353
-0.205238765170913	-0.471518574036422	2.20066944811601
-0.00242393403193526	-0.222219244495325	0.0651903917047294
0.683116360263241	-1.90654559030449	1.82886770278866
0.5317296439909	-1.55204413269789	0.699815074048105
0.896355342923513	-0.842700612899173	0.0104388043643111
-1.12978419850656	-0.797597920089441	0.873086692098503
-0.0936458061104026	-0.56818662808309	-0.199208073346098
-1.57863603841569	-0.655508401990409	-0.527433075992705
0.215141180100267	-0.605810380213973	0.871067295242442
0.221543150649796	-0.325696631194782	1.46667802498692
1.83704867236636	0.907743408438298	0.0443051710179947
-0.796890936057243	0.823329572995743	0.851906922294055
-1.06112306568033	1.11384898865737	-0.143891921674837
-2.63853181422248	-0.61015612533468	1.99173528901779
-0.517295138926496	0.812166179586169	-0.902298666024868
0.976706308007489	-1.42425172097102	-1.7079908792311
-1.21654248951991	0.414617645712616	0.428768314899021
0.397653651068289	0.481900369468326	-0.616803476566976
0.0244869864502909	0.505006559551715	1.2060853992816
1.91200156487277	0.364369230070826	1.3826698193024
0.630198860589827	1.01719523009773	0.483393875822366
0.755709553387657	-0.687491181130094	1.37654714245167
0.298390211466825	0.680045962551443	-0.357370256932394
-1.56378382568081	-0.427260224498566	-1.32464733319608
-1.14737699316784	-0.468322566535071	1.35363073934309
-0.310253305614959	-1.23428293269382	-3.47449995029995
0.360505062041436	0.686354521983698	-2.28903181894827
0.605519525791687	0.227633998289342	2.93518045959476
0.170013119892642	-0.764341485396041	-0.721543385798102
-0.552913489863029	-0.0237726764945325	0.750804657961198
1.26221787388198	0.6104207778778	-0.488082275757008
-0.665946692138889	-1.12127347031033	-0.0549290341708244
1.13760372242257	-1.38572429649588	-0.639931375248418
0.131870158217713	-1.59496475662343	-0.277817888046097
0.698743435511949	-0.323637126635464	-1.9103884417751
-0.672056380270918	1.24914950728244	-1.42368430485442
1.03337436767461	-0.961025938758209	-1.59460383537224
1.52814794158008	-0.0261280824560953	-1.59912500702321
-0.19185653903114	-1.79559255342074	0.229070801197016
-0.132884497261093	-0.56231779091751	0.100793403089853
0.302364089855143	-0.0652712849177516	0.934001504783498
-0.699869172536107	-1.85973048613434	-0.899028810994068
