x	y
-0.601744308702289	-1.07106623044159
-0.409221007122002	-0.413416517367792
-0.513899058655664	-1.16980205540162
-1.11205103331855	-0.318221877626923
-0.470058215456711	0.134222256182585
-0.443846872250672	0.162889318756214
0.705439695327834	0.807235315292308
0.597891696808843	-0.394609726023886
-2.04161505083401	1.29940353766331
0.844710337533006	-1.03001434858764
-0.176346011182717	0.634511615838249
-1.22077898254015	-0.07925297680201
-0.262125361066978	0.483286472697127
0.199372119795088	1.62628749960514
0.157533562638322	1.68523913015027
0.870615799550064	-0.334766736296265
-0.989028702119235	0.72037744327887
-1.12415026062343	0.765222790211604
-0.343218507074287	-1.01228433933817
-0.352136342484544	-0.605124987754382
-1.47577542747924	-2.17119731314859
-0.251292024246318	-1.80115166720056
-0.215528676230685	-0.130168769081496
1.79220046246466	-0.00513732328644882
-0.381673472213111	1.11409364477809
0.929622689287373	-0.859014736916868
1.41177357419724	0.707481493585217
-0.120139866546065	1.60976809761304
-0.757584101112392	1.13760800518984
0.818267714811152	1.46826603041778
0.991938946479355	0.447833851450766
0.203604932977385	0.0619098891654031
1.18115904172873	1.59698132361063
-0.0742202182255119	1.67650909756203
-0.395695600559316	-1.38896608586866
-1.00758293548704	-0.803623688104748
-1.24494871397573	0.380054562658049
-2.17103868425232	-0.435325162121546
1.75922298978426	0.140754198102776
-1.39128465469911	-0.783448527547707
-0.179360939243481	1.36124351094858
-1.40893002937526	0.116784391195542
0.99713536098187	0.434339806179927
0.904580418341115	-0.153256988810335
-0.855921733916827	-0.832435299569299
-1.91932330476835	-0.0293450096405631
0.611017016846315	-0.490934546683802
0.0135552119496206	-0.777300524677198
-2.04868914524164	-1.97209361833358
0.430189483818419	-0.205644028090549
0.793996944985863	-0.413177578834096
-0.979792187490039	0.171602287379494
0.674631456160115	0.974019419645946
-0.320191793131345	0.364123334335994
-1.154829432691	0.0557321093318273
-0.42339217934682	-0.550160228629229
-2.18953739869155	0.170080339093457
0.234986485058313	1.30596644362468
0.0183270687951212	0.75734418677246
0.758613882158436	1.80215086674929
-0.387150538317463	-2.44085513373379
-1.50087324795292	-0.23510296457849
1.58354594981849	0.774975359255296
0.0117014615073477	-0.626072720099704
-1.238933856203	-1.15389321427813
2.23512701317884	0.347005480384122
-0.262643420371233	-1.50814678652465
-2.94570656229935	-0.459916231090471
1.24694160663183	-0.984881066211279
-0.0534917572559338	1.82810969702063
-0.423342526903001	-0.0304715760678261
0.986800241665711	-0.94267251913415
-0.291077923067066	-0.0248348756934644
0.24974083622247	-0.0197458944182321
0.763586486989218	0.0267563939243719
-1.6205947778603	-1.22876729558234
1.79644563892308	0.772575227249707
0.288500702378223	1.15748731811309
-1.42181628549109	-0.0939485923029978
-0.247057809803997	-0.899931852615655
-1.33055578606778	-0.000438789006953476
0.890282395113757	-0.526847476044481
1.29036574153845	-0.152330324559748
-0.541576764700588	-0.124227366307929
0.0573767046418832	0.118186628324487
-0.304280731451025	0.595312240888707
-1.68763497442435	0.623944423731324
-1.21647456240858	-0.869627461310107
-1.75746258160439	1.34891406451108
